"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L12287","name","com.google.gson.functional.StreamingTypeAdaptersTest$Person.name;Ljava/lang/String;","L12259","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","220","5","220","17","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12368","label","com.google.gson.functional.StreamingTypeAdaptersTest$Node.label;Ljava/lang/String;","L12348","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","237","5","237","18","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12355","left","com.google.gson.functional.StreamingTypeAdaptersTest$Node.left;Lcom/google/gson/functional/StreamingTypeAdaptersTest$Node;","L12348","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","238","5","238","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12357","right","com.google.gson.functional.StreamingTypeAdaptersTest$Node.right;Lcom/google/gson/functional/StreamingTypeAdaptersTest$Node;","L12348","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/StreamingTypeAdaptersTest.java","239","5","239","16","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12422","myCustomMessage","com.google.gson.functional.ThrowableFunctionalTest$MyException.myCustomMessage;Ljava/lang/String;","L12406","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/ThrowableFunctionalTest.java","63","5","63","87","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12496","value","com.google.gson.functional.TreeTypeAdaptersTest$Id.value;Ljava/lang/String;","L12428","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","80","5","80","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12497","typeOfId","com.google.gson.functional.TreeTypeAdaptersTest$Id.typeOfId;Ljava/lang/reflect/Type;","L12428","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","81","5","82","25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12492","id","com.google.gson.functional.TreeTypeAdaptersTest$Student.id;Lcom/google/gson/functional/TreeTypeAdaptersTest$Id;","L12429","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","118","5","118","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12522","name","com.google.gson.functional.TreeTypeAdaptersTest$Student.name;Ljava/lang/String;","L12429","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","119","5","119","17","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12529","students","com.google.gson.functional.TreeTypeAdaptersTest$Course.students;Ljava/util/List;","L12444","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","132","5","132","34","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12533","courseId","com.google.gson.functional.TreeTypeAdaptersTest$Course.courseId;Lcom/google/gson/functional/TreeTypeAdaptersTest$Id;","L12444","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","133","5","133","42","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12543","numAssignments","com.google.gson.functional.TreeTypeAdaptersTest$Course.numAssignments;I","L12444","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","134","5","134","38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12544","assignment","com.google.gson.functional.TreeTypeAdaptersTest$Course.assignment;Lcom/google/gson/functional/TreeTypeAdaptersTest$Assignment;","L12444","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","135","5","135","44","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12560","id","com.google.gson.functional.TreeTypeAdaptersTest$Assignment.id;Lcom/google/gson/functional/TreeTypeAdaptersTest$Id;","L12475","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","158","5","158","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12567","data","com.google.gson.functional.TreeTypeAdaptersTest$Assignment.data;Ljava/lang/Object;","L12475","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","159","5","159","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12574","numClasses","com.google.gson.functional.TreeTypeAdaptersTest$HistoryCourse.numClasses;I","L12445","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java","172","5","172","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12592","name","com.google.gson.functional.TypeAdapterPrecedenceTest$Foo.name;Ljava/lang/String;","L12583","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeAdapterPrecedenceTest.java","117","5","117","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12647","userid","com.google.gson.functional.TypeHierarchyAdapterTest$Employee.userid;Ljava/lang/String;","L12653","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","199","5","199","19","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12649","startDate","com.google.gson.functional.TypeHierarchyAdapterTest$Employee.startDate;J","L12653","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","200","5","200","20","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12651","minions","com.google.gson.functional.TypeHierarchyAdapterTest$Manager.minions;[Lcom/google/gson/functional/TypeHierarchyAdapterTest$Employee;","L12642","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","211","5","211","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12663","assistant","com.google.gson.functional.TypeHierarchyAdapterTest$CEO.assistant;Lcom/google/gson/functional/TypeHierarchyAdapterTest$Employee;","L12658","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","215","5","215","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12675","ceo","com.google.gson.functional.TypeHierarchyAdapterTest$Company.ceo;Lcom/google/gson/functional/TypeHierarchyAdapterTest$CEO;","L12670","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeHierarchyAdapterTest.java","219","5","219","13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12763","redField","com.google.gson.functional.TypeVariableTest$Red.redField;Ljava/lang/Object;","L12751","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeVariableTest.java","94","5","94","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12772","someSField","com.google.gson.functional.TypeVariableTest$Foo.someSField;Ljava/lang/Object;","L12731","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeVariableTest.java","104","5","104","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12776","someTField","com.google.gson.functional.TypeVariableTest$Foo.someTField;Ljava/lang/Object;","L12731","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeVariableTest.java","105","5","105","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12727","map","com.google.gson.functional.TypeVariableTest$Foo.map;Ljava/util/Map;","L12731","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/TypeVariableTest.java","106","5","106","66","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12831","OP1","com.google.gson.functional.UncategorizedTest$OperationType.OP1;Lcom/google/gson/functional/UncategorizedTest$OperationType;","L12848","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/UncategorizedTest.java","110","32","110","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12838","OP2","com.google.gson.functional.UncategorizedTest$OperationType.OP2;Lcom/google/gson/functional/UncategorizedTest$OperationType;","L12848","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/UncategorizedTest.java","110","37","110","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12833","opType","com.google.gson.functional.UncategorizedTest$Base.opType;Lcom/google/gson/functional/UncategorizedTest$OperationType;","L12820","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/UncategorizedTest.java","112","5","112","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12892","a","com.google.gson.functional.VersioningTest$Version1.a;I","L12884","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","149","5","149","27","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12901","b","com.google.gson.functional.VersioningTest$Version1.b;I","L12884","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","150","5","150","27","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12904","c","com.google.gson.functional.VersioningTest$Version1_1.c;I","L12895","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","154","5","154","27","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12927","d","com.google.gson.functional.VersioningTest$Version1_2.d;I","L12907","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","159","5","160","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12923","a","com.google.gson.functional.VersioningTest$SinceUntilMixing.a;I","L12916","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","164","5","164","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12925","b","com.google.gson.functional.VersioningTest$SinceUntilMixing.b;I","L12916","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","166","5","168","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13324","message","com.google.gson.metrics.PerformanceTest$ExceptionHolder.message;Ljava/lang/String;","L13321","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","81","5","81","33","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13326","stackTrace","com.google.gson.metrics.PerformanceTest$ExceptionHolder.stackTrace;Ljava/lang/String;","L13321","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","82","5","82","36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13335","name","com.google.gson.metrics.PerformanceTest$CollectionEntry.name;Ljava/lang/String;","L13334","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","97","5","97","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13336","value","com.google.gson.metrics.PerformanceTest$CollectionEntry.value;Ljava/lang/String;","L13334","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","98","5","98","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13436","field","com.google.gson.metrics.PerformanceTest$ClassWithList.field;Ljava/lang/String;","L13378","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","300","5","300","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13383","list","com.google.gson.metrics.PerformanceTest$ClassWithList.list;Ljava/util/List;","L13378","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","301","5","301","86","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13446","field","com.google.gson.metrics.PerformanceTest$ClassWithField.field;Ljava/lang/String;","L13385","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","312","5","312","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13450","field","com.google.gson.metrics.PerformanceTest$ClassWithListOfObjects.field;Ljava/lang/String;","L13409","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","323","5","324","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13414","list","com.google.gson.metrics.PerformanceTest$ClassWithListOfObjects.list;Ljava/util/List;","L13409","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","325","5","326","100","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13460","field","com.google.gson.metrics.PerformanceTest$ClassWithExposedField.field;Ljava/lang/String;","L13416","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","337","5","338","24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13567","TWEETS","com.google.gson.metrics.ParseBenchmark$Document.TWEETS;Lcom/google/gson/metrics/ParseBenchmark$Document;","L13557","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","55","5","55","81","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13580","READER_SHORT","com.google.gson.metrics.ParseBenchmark$Document.READER_SHORT;Lcom/google/gson/metrics/ParseBenchmark$Document;","L13557","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","56","5","56","73","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13590","READER_LONG","com.google.gson.metrics.ParseBenchmark$Document.READER_LONG;Lcom/google/gson/metrics/ParseBenchmark$Document;","L13557","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","57","5","57","72","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13594","gsonType","com.google.gson.metrics.ParseBenchmark$Document.gsonType;Ljava/lang/reflect/Type;","L13557","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","59","5","59","33","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13595","jacksonType","com.google.gson.metrics.ParseBenchmark$Document.jacksonType;LTypeReference;","L13557","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","60","5","60","48","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13609","JACKSON_STREAM","com.google.gson.metrics.ParseBenchmark$Api.JACKSON_STREAM;Lcom/google/gson/metrics/ParseBenchmark$Api;","L13561","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","69","5","73","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13622","JACKSON_BIND","com.google.gson.metrics.ParseBenchmark$Api.JACKSON_BIND;Lcom/google/gson/metrics/ParseBenchmark$Api;","L13561","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","74","5","78","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13631","GSON_STREAM","com.google.gson.metrics.ParseBenchmark$Api.GSON_STREAM;Lcom/google/gson/metrics/ParseBenchmark$Api;","L13561","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","79","5","83","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13640","GSON_SKIP","com.google.gson.metrics.ParseBenchmark$Api.GSON_SKIP;Lcom/google/gson/metrics/ParseBenchmark$Api;","L13561","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","84","5","88","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13649","GSON_DOM","com.google.gson.metrics.ParseBenchmark$Api.GSON_DOM;Lcom/google/gson/metrics/ParseBenchmark$Api;","L13561","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","89","5","93","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13658","GSON_BIND","com.google.gson.metrics.ParseBenchmark$Api.GSON_BIND;Lcom/google/gson/metrics/ParseBenchmark$Api;","L13561","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","94","5","98","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13722","gson","com.google.gson.metrics.ParseBenchmark$GsonBindParser.gson;Lcom/google/gson/Gson;","L13662","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","236","5","238","19","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13727","mapper","com.google.gson.metrics.ParseBenchmark$JacksonBindParser.mapper;LObjectMapper;","L13626","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","246","5","246","61","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13734","coordinates","com.google.gson.metrics.ParseBenchmark$Tweet.coordinates;Ljava/lang/String;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","260","5","260","38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13735","favorited","com.google.gson.metrics.ParseBenchmark$Tweet.favorited;Z","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","261","5","261","37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13736","created_at","com.google.gson.metrics.ParseBenchmark$Tweet.created_at;Ljava/util/Date;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","262","5","262","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13737","truncated","com.google.gson.metrics.ParseBenchmark$Tweet.truncated;Z","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","263","5","263","37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13738","retweeted_status","com.google.gson.metrics.ParseBenchmark$Tweet.retweeted_status;Lcom/google/gson/metrics/ParseBenchmark$Tweet;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","264","5","264","42","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13739","id_str","com.google.gson.metrics.ParseBenchmark$Tweet.id_str;Ljava/lang/String;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","265","5","265","33","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13740","in_reply_to_id_str","com.google.gson.metrics.ParseBenchmark$Tweet.in_reply_to_id_str;Ljava/lang/String;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","266","5","266","45","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13741","contributors","com.google.gson.metrics.ParseBenchmark$Tweet.contributors;Ljava/lang/String;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","267","5","267","39","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13742","text","com.google.gson.metrics.ParseBenchmark$Tweet.text;Ljava/lang/String;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","268","5","268","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13743","id","com.google.gson.metrics.ParseBenchmark$Tweet.id;J","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","269","5","269","27","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13744","retweet_count","com.google.gson.metrics.ParseBenchmark$Tweet.retweet_count;Ljava/lang/String;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","270","5","270","40","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13745","in_reply_to_status_id_str","com.google.gson.metrics.ParseBenchmark$Tweet.in_reply_to_status_id_str;Ljava/lang/String;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","271","5","271","52","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13746","geo","com.google.gson.metrics.ParseBenchmark$Tweet.geo;Ljava/lang/Object;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","272","5","272","30","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13747","retweeted","com.google.gson.metrics.ParseBenchmark$Tweet.retweeted;Z","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","273","5","273","37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13748","in_reply_to_user_id","com.google.gson.metrics.ParseBenchmark$Tweet.in_reply_to_user_id;Ljava/lang/String;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","274","5","274","46","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13749","in_reply_to_screen_name","com.google.gson.metrics.ParseBenchmark$Tweet.in_reply_to_screen_name;Ljava/lang/String;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","275","5","275","50","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13750","place","com.google.gson.metrics.ParseBenchmark$Tweet.place;Ljava/lang/Object;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","276","5","276","32","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13751","user","com.google.gson.metrics.ParseBenchmark$Tweet.user;Lcom/google/gson/metrics/ParseBenchmark$User;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","277","5","277","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13755","source","com.google.gson.metrics.ParseBenchmark$Tweet.source;Ljava/lang/String;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","278","5","278","33","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13756","in_reply_to_user_id_str","com.google.gson.metrics.ParseBenchmark$Tweet.in_reply_to_user_id_str;Ljava/lang/String;","L13570","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","279","5","279","50","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13758","name","com.google.gson.metrics.ParseBenchmark$User.name;Ljava/lang/String;","L13752","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","283","5","283","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13759","profile_sidebar_border_color","com.google.gson.metrics.ParseBenchmark$User.profile_sidebar_border_color;Ljava/lang/String;","L13752","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","284","5","284","55","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13760","profile_background_tile","com.google.gson.metrics.ParseBenchmark$User.profile_background_tile;Z","L13752","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","285","5","285","51","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13761","profile_sidebar_fill_color","com.google.gson.metrics.ParseBenchmark$User.profile_sidebar_fill_color;Ljava/lang/String;","L13752","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","286","5","286","53","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13762","created_at","com.google.gson.metrics.ParseBenchmark$User.created_at;Ljava/util/Date;","L13752","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","287","5","287","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13763","location","com.google.gson.metrics.ParseBenchmark$User.location;Ljava/lang/String;","L13752","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","288","5","288","35","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L13764","profile_image_url","com.google.gson.metrics.ParseBenchmark$User.profile_image_url;Ljava/lang/String;","L13752","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","289","5","289","44","0","0","0","0","0","0","0","0","0","0","0","0","0"
