"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L3851","void testStrictNansAndInfinities()","com.google.gson.internal.bind.JsonElementReaderTest.testStrictNansAndInfinities()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","49","3","73","4","0.418367","2","6","2","0.48","0.48","12","12","136.161","21","9216.11","439.574","87","33","512.006","438.862","86.2964","50.4658","49.2059","28.7754","4","1","1","0","7","0","0","0","0","0","25","25","17","0","25","25","17","0","3","8","0","7","7","6","0","0","0","0","2","0","3","0","0","0","0","0"
"L3853","void testNumbersFromStrings()","com.google.gson.internal.bind.JsonElementReaderTest.testNumbersFromStrings()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","75","3","83","4","0","0","0","0","0","0","0","0","100.362","17.6429","4229.39","261.528","51","26","234.966","239.722","106.682","62.3869","78.3101","45.7954","1","0","0","0","7","0","0","0","0","0","9","9","7","0","9","9","7","0","0","2","0","4","4","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3854","void testStringsFromNumbers()","com.google.gson.internal.bind.JsonElementReaderTest.testStringsFromNumbers()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","85","3","91","4","0","0","0","0","0","0","0","0","81.0965","15.3","2660.94","192.025","39","22","147.83","173.918","112.422","65.7436","86.5911","50.6381","1","0","0","0","5","0","0","0","0","0","7","7","5","0","7","7","5","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3855","void testBooleans()","com.google.gson.internal.bind.JsonElementReaderTest.testBooleans()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","93","3","100","4","0","0","0","0","0","0","0","0","84.9966","15.5833","3172.15","215.892","45","23","176.23","203.56","109.44","64","82.2896","48.1226","1","0","0","0","5","0","0","0","0","0","8","8","6","0","8","8","6","0","0","2","0","5","5","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3857","void testNulls()","com.google.gson.internal.bind.JsonElementReaderTest.testNulls()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","102","3","109","4","0","0","0","0","0","0","0","0","77.4869","19.125","3612.13","235.42","43","21","200.674","188.87","109.83","64.2278","82.8515","48.4512","1","0","0","0","5","0","0","0","0","0","8","8","6","0","8","8","6","0","0","2","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3859","void testStrings()","com.google.gson.internal.bind.JsonElementReaderTest.testStrings()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","111","3","118","4","0","0","0","0","0","0","0","0","84.9966","15.5833","3172.15","215.892","45","23","176.23","203.56","109.44","64","82.2896","48.1226","1","0","0","0","5","0","0","0","0","0","8","8","6","0","8","8","6","0","0","2","0","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3860","void testArray()","com.google.gson.internal.bind.JsonElementReaderTest.testArray()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","120","3","134","4","0","0","0","0","0","0","0","0","118.764","21.5909","10488.5","479.154","99","30","582.693","485.782","94.7336","55.3998","61.0727","35.715","1","0","0","0","6","0","0","0","0","0","15","15","13","0","15","15","13","0","0","2","0","10","10","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3861","void testObject()","com.google.gson.internal.bind.JsonElementReaderTest.testObject()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","136","3","152","4","0","0","0","0","0","0","0","0","134.544","22.3077","12715.8","544.789","113","33","706.431","570.017","91.8745","53.7278","56.9478","33.3028","1","0","0","0","7","0","0","0","0","0","17","17","15","0","17","17","15","0","0","2","0","12","12","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3864","void testEmptyArray()","com.google.gson.internal.bind.JsonElementReaderTest.testEmptyArray()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","154","3","159","4","0","0","0","0","0","0","0","0","72","14","1996.73","158.567","33","20","110.929","142.624","115.95","67.8073","91.682","53.6152","1","0","0","0","4","0","0","0","0","0","6","6","4","0","6","6","4","0","0","2","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3865","void testNestedArrays()","com.google.gson.internal.bind.JsonElementReaderTest.testNestedArrays()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","161","3","172","4","0","0","0","0","0","0","0","0","72","26","7079.32","368.69","63","20","393.295","272.281","101.359","59.2742","70.631","41.3047","1","0","0","0","4","0","0","0","0","0","12","12","10","0","12","12","10","0","0","2","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3866","void testNestedObjects()","com.google.gson.internal.bind.JsonElementReaderTest.testNestedObjects()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","174","3","188","4","0","0","0","0","0","0","0","0","89.1384","23.0714","8568.31","418.726","81","24","476.017","371.382","96.13","56.2164","63.0872","36.8931","1","0","0","0","5","0","0","0","0","0","15","15","13","0","15","15","13","0","0","2","0","4","4","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3867","void testEmptyObject()","com.google.gson.internal.bind.JsonElementReaderTest.testEmptyObject()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","190","3","195","4","0","0","0","0","0","0","0","0","72","14","1996.73","158.567","33","20","110.929","142.624","115.95","67.8073","91.682","53.6152","1","0","0","0","4","0","0","0","0","0","6","6","4","0","6","6","4","0","0","2","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3868","void testSkipValue()","com.google.gson.internal.bind.JsonElementReaderTest.testSkipValue()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","197","3","208","4","0","0","0","0","0","0","0","0","94.7101","20.5714","6305.03","341.291","66","25","350.279","306.495","100.743","58.9143","69.7431","40.7854","1","0","0","0","6","0","0","0","0","0","12","12","10","0","12","12","10","0","0","2","0","4","4","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3870","void testWrongType()","com.google.gson.internal.bind.JsonElementReaderTest.testWrongType()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","210","3","299","4","0.940298","10","130","28","0.955556","0.955056","86","85","233.12","29.6905","35021.9","1070.43","209","50","1945.66","1179.57","57.595","33.6813","9.12211","5.33457","17","1","1","0","13","0","0","0","0","0","89","90","55","0","89","90","55","0","0","13","0","17","17","8","0","1","1","0","2","0","0","0","0","0","0","1"
"L3871","void testEarlyClose()","com.google.gson.internal.bind.JsonElementReaderTest.testEarlyClose()V","L3831","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonElementReaderTest.java","301","3","311","4","0","0","0","0","0","0","0","0","98.0482","18","3594.34","234.646","43","25","199.686","199.686","104.151","60.907","74.7609","43.7199","2","1","1","0","5","0","0","0","0","0","11","11","7","0","11","11","7","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3875","void testSkipValue_emptyJsonObject()","com.google.gson.internal.bind.JsonTreeReaderTest.testSkipValue_emptyJsonObject()V","L3873","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeReaderTest.java","27","3","31","4","0","0","0","0","0","0","0","0","68.7549","13.3333","1699.17","142.394","30","19","94.3984","127.438","119.489","69.8769","96.7878","56.601","1","0","0","0","3","0","0","0","0","0","5","5","3","0","5","5","3","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3876","void testSkipValue_filledJsonObject()","com.google.gson.internal.bind.JsonTreeReaderTest.testSkipValue_filledJsonObject()V","L3873","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeReaderTest.java","33","3","49","4","0","0","0","0","0","0","0","0","202.535","21.25","13304","561.464","114","45","739.112","626.071","91.3867","53.4425","56.2442","32.8913","1","0","0","0","10","0","0","0","0","0","17","17","15","0","17","17","15","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3889","void testArray()","com.google.gson.internal.bind.JsonTreeWriterTest.testArray()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","25","3","33","4","0","0","0","0","0","0","0","0","79.5098","16","3567.55","233.478","50","22","198.197","222.972","107.058","62.6072","78.8535","46.1132","1","0","0","0","6","0","0","0","0","0","9","9","7","0","9","9","7","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3899","void testNestedArray()","com.google.gson.internal.bind.JsonTreeWriterTest.testNestedArray()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","35","3","46","4","0","0","0","0","0","0","0","0","63.3582","30","7756.06","391.827","62","18","430.892","258.535","101.628","59.4318","71.0197","41.532","1","0","0","0","5","0","0","0","0","0","12","12","10","0","12","12","10","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3900","void testObject()","com.google.gson.internal.bind.JsonTreeWriterTest.testObject()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","48","3","55","4","0","0","0","0","0","0","0","0","89.1384","14.5714","3474.09","229.383","52","24","193.005","238.418","108.618","63.5194","81.1038","47.4291","1","0","0","0","7","0","0","0","0","0","8","8","6","0","8","8","6","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3904","void testNestedObject()","com.google.gson.internal.bind.JsonTreeWriterTest.testNestedObject()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","57","3","71","4","0","0","0","0","0","0","0","0","79.5098","24","8562.11","418.524","80","22","475.673","356.755","96.3389","56.3386","63.3887","37.0694","1","0","0","0","6","0","0","0","0","0","15","15","13","0","15","15","13","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3905","void testWriteAfterClose()","com.google.gson.internal.bind.JsonTreeWriterTest.testWriteAfterClose()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","73","3","85","4","0","0","0","0","0","0","0","0","92.3203","20.9","4791.29","284.207","50","24","266.183","229.248","100.727","58.9046","69.8209","40.8309","2","1","1","0","6","0","0","0","0","0","13","13","9","0","13","13","9","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3910","void testPrematureClose()","com.google.gson.internal.bind.JsonTreeWriterTest.testPrematureClose()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","87","3","96","4","0","0","0","0","0","0","0","0","77.4869","14.875","2221.41","170.25","34","21","123.412","149.339","107.206","62.6934","79.1681","46.2971","2","1","1","0","4","0","0","0","0","0","10","10","6","0","10","10","6","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3911","void testSerializeNullsFalse()","com.google.gson.internal.bind.JsonTreeWriterTest.testSerializeNullsFalse()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","98","3","106","4","0","0","0","0","0","0","0","0","86.6683","19.8","4388.76","268.057","49","23","243.82","221.655","107.089","62.6252","78.8979","46.1391","1","0","0","0","8","0","0","0","0","0","9","9","7","0","9","9","7","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3914","void testSerializeNullsTrue()","com.google.gson.internal.bind.JsonTreeWriterTest.testSerializeNullsTrue()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","108","3","116","4","0","0","0","0","0","0","0","0","86.6683","19.8","4388.76","268.057","49","23","243.82","221.655","107.089","62.6252","78.8979","46.1391","1","0","0","0","8","0","0","0","0","0","9","9","7","0","9","9","7","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3915","void testEmptyWriter()","com.google.gson.internal.bind.JsonTreeWriterTest.testEmptyWriter()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","118","3","121","4","0","0","0","0","0","0","0","0","42.8086","7.33333","530.491","65.5318","19","14","29.4717","72.3397","126.049","73.7128","106.251","62.1351","1","0","0","0","2","0","0","0","0","0","4","4","2","0","4","4","2","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3916","void testLenientNansAndInfinities()","com.google.gson.internal.bind.JsonTreeWriterTest.testLenientNansAndInfinities()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","123","3","132","4","0","0","0","0","0","0","0","0","94.7101","18","5182.54","299.476","62","25","287.919","287.919","104.022","60.8317","74.4733","43.5516","1","0","0","0","7","0","0","0","0","0","10","10","8","0","10","10","8","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L3920","void testStrictNansAndInfinities()","com.google.gson.internal.bind.JsonTreeWriterTest.testStrictNansAndInfinities()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","134","3","153","4","0.8","2","7","2","0.8","0.8","16","16","103.588","14","4193.81","260.059","63","27","232.989","299.558","91.8971","53.741","57.286","33.5006","4","1","1","0","4","0","0","0","0","0","20","20","12","0","20","20","12","0","0","9","0","3","3","7","0","0","0","0","2","0","0","0","0","0","0","0"
"L3921","void testStrictBoxedNansAndInfinities()","com.google.gson.internal.bind.JsonTreeWriterTest.testStrictBoxedNansAndInfinities()V","L3887","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/JsonTreeWriterTest.java","155","3","174","4","0.829268","2","7","2","0.8","0.8","16","16","109.24","14.7778","5328.15","305.059","75","28","296.008","360.552","90.9334","53.1774","55.8956","32.6875","4","1","1","0","4","0","0","0","0","0","20","20","12","0","20","20","12","0","0","9","0","3","3","7","0","0","0","0","2","0","0","0","0","0","0","0"
"L3950","void testRecursiveResolveSimple()","com.google.gson.internal.bind.RecursiveTypesResolveTest.testRecursiveResolveSimple()V","L3925","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java","50","3","53","4","0","0","0","0","0","0","0","0","56.1057","8.125","697.423","78.6438","21","17","38.7457","85.8367","125.159","73.1926","147.42","86.2106","1","0","0","0","2","0.428571","3","3","0.428571","3","4","4","2","0","4","4","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3955","void testIssue603PrintStream()","com.google.gson.internal.bind.RecursiveTypesResolveTest.testIssue603PrintStream()V","L3925","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java","59","3","62","4","0","0","0","0","0","0","0","0","56.1057","8.125","697.423","78.6438","21","17","38.7457","85.8367","125.159","73.1926","147.42","86.2106","1","0","0","0","2","0.428571","3","3","0.428571","3","4","4","2","0","4","4","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3963","void testIssue440WeakReference()","com.google.gson.internal.bind.RecursiveTypesResolveTest.testIssue440WeakReference()V","L3925","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/internal/bind/RecursiveTypesResolveTest.java","64","3","67","4","0","0","0","0","0","0","0","0","66.6034","9.375","915.959","94.3157","23","19","50.8866","97.7023","124.486","72.7988","103.996","60.8166","1","0","0","0","2","0","0","0","0","0","4","4","2","0","4","4","2","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0"
